seed,latent_dim,fbank_size,ckpt_path,query_sim_only,query
1,2,16,results/sirl_ljts/tversky_proj_1785774005.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,2,16,results/sirl_ljts/tversky_proj_1785774010.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,2,32,results/sirl_ljts/tversky_proj_1785774015.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,2,32,results/sirl_ljts/tversky_proj_1785774019.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,2,32,results/sirl_ljts/tversky_proj_1785774024.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,2,64,results/sirl_ljts/tversky_proj_1785774028.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,2,64,results/sirl_ljts/tversky_proj_1785774033.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,2,64,results/sirl_ljts/tversky_proj_1785774038.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,2,128,results/sirl_ljts/tversky_proj_1785774042.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,2,128,results/sirl_ljts/tversky_proj_1785774047.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,2,128,results/sirl_ljts/tversky_proj_1785774052.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,2,256,results/sirl_ljts/tversky_proj_1785774057.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,2,256,results/sirl_ljts/tversky_proj_1785774062.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,2,256,results/sirl_ljts/tversky_proj_1785774067.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 508, 1: 0, 2: 492}, 'n_both_nonempty': 492, 'n_ttest_run': 492, 'n_significant': {0.05: 237, 0.01: 237, 0.001: 0}, 'frac_significant': {0.05: 0.4817073170731707, 0.01: 0.4817073170731707, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 518, 1: 0, 2: 482}, 'n_both_nonempty': 482, 'n_ttest_run': 482, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,2,results/sirl_ljts/tversky_proj_1785774071.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 14, 2: 986}, 'n_both_nonempty': 986, 'n_ttest_run': 986, 'n_significant': {0.05: 986, 0.01: 986, 0.001: 986}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 453, 1: 94, 2: 453}, 'n_both_nonempty': 453, 'n_ttest_run': 453, 'n_significant': {0.05: 234, 0.01: 234, 0.001: 0}, 'frac_significant': {0.05: 0.5165562913907285, 0.01: 0.5165562913907285, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 14, 2: 986}, 'n_both_nonempty': 986, 'n_ttest_run': 986, 'n_significant': {0.05: 986, 0.01: 986, 0.001: 986}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 453, 1: 94, 2: 453}, 'n_both_nonempty': 453, 'n_ttest_run': 453, 'n_significant': {0.05: 234, 0.01: 234, 0.001: 0}, 'frac_significant': {0.05: 0.5165562913907285, 0.01: 0.5165562913907285, 0.001: 0.0}}}}"
1,4,2,results/sirl_ljts/tversky_proj_1785774076.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 106, 2: 894}, 'n_both_nonempty': 894, 'n_ttest_run': 894, 'n_significant': {0.05: 894, 0.01: 894, 0.001: 894}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 411, 1: 165, 2: 424}, 'n_both_nonempty': 424, 'n_ttest_run': 424, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 106, 2: 894}, 'n_both_nonempty': 894, 'n_ttest_run': 894, 'n_significant': {0.05: 894, 0.01: 894, 0.001: 894}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 411, 1: 165, 2: 424}, 'n_both_nonempty': 424, 'n_ttest_run': 424, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,2,results/sirl_ljts/tversky_proj_1785774080.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 2, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 998, 'n_significant': {0.05: 998, 0.01: 998, 0.001: 998}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 456, 1: 86, 2: 458}, 'n_both_nonempty': 458, 'n_ttest_run': 458, 'n_significant': {0.05: 240, 0.01: 240, 0.001: 0}, 'frac_significant': {0.05: 0.5240174672489083, 0.01: 0.5240174672489083, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 2, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 998, 'n_significant': {0.05: 998, 0.01: 998, 0.001: 998}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 456, 1: 86, 2: 458}, 'n_both_nonempty': 458, 'n_ttest_run': 458, 'n_significant': {0.05: 240, 0.01: 240, 0.001: 0}, 'frac_significant': {0.05: 0.5240174672489083, 0.01: 0.5240174672489083, 0.001: 0.0}}}}"
