seed,fbank_size,ckpt_path,query_sim_only,query
1,16,results/random_no_sirl_ts/random_no_sirl_ts_1786628554.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 17, 1: 0, 2: 983}, 'n_both_nonempty': 983, 'n_ttest_run': 766, 'n_significant': {0.05: 309, 0.01: 226, 0.001: 126}, 'frac_significant': {0.05: 0.40339425587467365, 0.01: 0.2950391644908616, 0.001: 0.16449086161879894}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 39, 1: 0, 2: 961}, 'n_both_nonempty': 961, 'n_ttest_run': 961, 'n_significant': {0.05: 136, 0.01: 7, 0.001: 0}, 'frac_significant': {0.05: 0.14151925078043703, 0.01: 0.007284079084287201, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 17, 1: 0, 2: 983}, 'n_both_nonempty': 983, 'n_ttest_run': 766, 'n_significant': {0.05: 309, 0.01: 226, 0.001: 126}, 'frac_significant': {0.05: 0.40339425587467365, 0.01: 0.2950391644908616, 0.001: 0.16449086161879894}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 39, 1: 0, 2: 961}, 'n_both_nonempty': 961, 'n_ttest_run': 961, 'n_significant': {0.05: 136, 0.01: 7, 0.001: 0}, 'frac_significant': {0.05: 0.14151925078043703, 0.01: 0.007284079084287201, 0.001: 0.0}}}}"
2,16,results/random_no_sirl_ts/random_no_sirl_ts_1786628562.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 20, 1: 0, 2: 980}, 'n_both_nonempty': 980, 'n_ttest_run': 952, 'n_significant': {0.05: 472, 0.01: 299, 0.001: 166}, 'frac_significant': {0.05: 0.4957983193277311, 0.01: 0.31407563025210083, 0.001: 0.17436974789915966}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 34, 1: 0, 2: 966}, 'n_both_nonempty': 966, 'n_ttest_run': 956, 'n_significant': {0.05: 123, 0.01: 20, 0.001: 0}, 'frac_significant': {0.05: 0.12866108786610878, 0.01: 0.02092050209205021, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 20, 1: 0, 2: 980}, 'n_both_nonempty': 980, 'n_ttest_run': 952, 'n_significant': {0.05: 472, 0.01: 299, 0.001: 166}, 'frac_significant': {0.05: 0.4957983193277311, 0.01: 0.31407563025210083, 0.001: 0.17436974789915966}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 34, 1: 0, 2: 966}, 'n_both_nonempty': 966, 'n_ttest_run': 956, 'n_significant': {0.05: 123, 0.01: 20, 0.001: 0}, 'frac_significant': {0.05: 0.12866108786610878, 0.01: 0.02092050209205021, 0.001: 0.0}}}}"
0,32,results/random_no_sirl_ts/random_no_sirl_ts_1786628570.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 8, 1: 0, 2: 992}, 'n_both_nonempty': 992, 'n_ttest_run': 954, 'n_significant': {0.05: 504, 0.01: 392, 0.001: 213}, 'frac_significant': {0.05: 0.5283018867924528, 0.01: 0.4109014675052411, 0.001: 0.22327044025157233}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 9, 1: 0, 2: 991}, 'n_both_nonempty': 991, 'n_ttest_run': 987, 'n_significant': {0.05: 106, 0.01: 14, 0.001: 0}, 'frac_significant': {0.05: 0.10739614994934144, 0.01: 0.014184397163120567, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 8, 1: 0, 2: 992}, 'n_both_nonempty': 992, 'n_ttest_run': 954, 'n_significant': {0.05: 504, 0.01: 392, 0.001: 213}, 'frac_significant': {0.05: 0.5283018867924528, 0.01: 0.4109014675052411, 0.001: 0.22327044025157233}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 9, 1: 0, 2: 991}, 'n_both_nonempty': 991, 'n_ttest_run': 987, 'n_significant': {0.05: 106, 0.01: 14, 0.001: 0}, 'frac_significant': {0.05: 0.10739614994934144, 0.01: 0.014184397163120567, 0.001: 0.0}}}}"
1,32,results/random_no_sirl_ts/random_no_sirl_ts_1786628577.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 939, 'n_significant': {0.05: 577, 0.01: 452, 0.001: 333}, 'frac_significant': {0.05: 0.6144834930777423, 0.01: 0.48136315228966986, 0.001: 0.3546325878594249}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 12, 1: 0, 2: 988}, 'n_both_nonempty': 988, 'n_ttest_run': 986, 'n_significant': {0.05: 130, 0.01: 15, 0.001: 0}, 'frac_significant': {0.05: 0.13184584178498987, 0.01: 0.015212981744421906, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 939, 'n_significant': {0.05: 577, 0.01: 452, 0.001: 333}, 'frac_significant': {0.05: 0.6144834930777423, 0.01: 0.48136315228966986, 0.001: 0.3546325878594249}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 12, 1: 0, 2: 988}, 'n_both_nonempty': 988, 'n_ttest_run': 986, 'n_significant': {0.05: 130, 0.01: 15, 0.001: 0}, 'frac_significant': {0.05: 0.13184584178498987, 0.01: 0.015212981744421906, 0.001: 0.0}}}}"
2,32,results/random_no_sirl_ts/random_no_sirl_ts_1786628585.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 907, 'n_significant': {0.05: 607, 0.01: 503, 0.001: 371}, 'frac_significant': {0.05: 0.6692392502756339, 0.01: 0.5545755237045203, 0.001: 0.40904079382579933}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 14, 1: 0, 2: 986}, 'n_both_nonempty': 986, 'n_ttest_run': 986, 'n_significant': {0.05: 141, 0.01: 30, 0.001: 0}, 'frac_significant': {0.05: 0.14300202839756593, 0.01: 0.030425963488843813, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 907, 'n_significant': {0.05: 607, 0.01: 503, 0.001: 371}, 'frac_significant': {0.05: 0.6692392502756339, 0.01: 0.5545755237045203, 0.001: 0.40904079382579933}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 14, 1: 0, 2: 986}, 'n_both_nonempty': 986, 'n_ttest_run': 986, 'n_significant': {0.05: 141, 0.01: 30, 0.001: 0}, 'frac_significant': {0.05: 0.14300202839756593, 0.01: 0.030425963488843813, 0.001: 0.0}}}}"
0,64,results/random_no_sirl_ts/random_no_sirl_ts_1786628592.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 904, 'n_significant': {0.05: 649, 0.01: 563, 0.001: 472}, 'frac_significant': {0.05: 0.7179203539823009, 0.01: 0.6227876106194691, 0.001: 0.5221238938053098}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 12, 1: 0, 2: 988}, 'n_both_nonempty': 988, 'n_ttest_run': 979, 'n_significant': {0.05: 124, 0.01: 23, 0.001: 0}, 'frac_significant': {0.05: 0.12665985699693566, 0.01: 0.02349336057201226, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 904, 'n_significant': {0.05: 649, 0.01: 563, 0.001: 472}, 'frac_significant': {0.05: 0.7179203539823009, 0.01: 0.6227876106194691, 0.001: 0.5221238938053098}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 12, 1: 0, 2: 988}, 'n_both_nonempty': 988, 'n_ttest_run': 979, 'n_significant': {0.05: 124, 0.01: 23, 0.001: 0}, 'frac_significant': {0.05: 0.12665985699693566, 0.01: 0.02349336057201226, 0.001: 0.0}}}}"
1,64,results/random_no_sirl_ts/random_no_sirl_ts_1786628599.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 904, 'n_significant': {0.05: 721, 0.01: 634, 0.001: 462}, 'frac_significant': {0.05: 0.797566371681416, 0.01: 0.7013274336283186, 0.001: 0.5110619469026548}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 20, 1: 0, 2: 980}, 'n_both_nonempty': 980, 'n_ttest_run': 961, 'n_significant': {0.05: 195, 0.01: 49, 0.001: 0}, 'frac_significant': {0.05: 0.20291363163371487, 0.01: 0.05098855359001041, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 904, 'n_significant': {0.05: 721, 0.01: 634, 0.001: 462}, 'frac_significant': {0.05: 0.797566371681416, 0.01: 0.7013274336283186, 0.001: 0.5110619469026548}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 20, 1: 0, 2: 980}, 'n_both_nonempty': 980, 'n_ttest_run': 961, 'n_significant': {0.05: 195, 0.01: 49, 0.001: 0}, 'frac_significant': {0.05: 0.20291363163371487, 0.01: 0.05098855359001041, 0.001: 0.0}}}}"
2,64,results/random_no_sirl_ts/random_no_sirl_ts_1786628607.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 933, 'n_significant': {0.05: 510, 0.01: 390, 0.001: 289}, 'frac_significant': {0.05: 0.5466237942122186, 0.01: 0.4180064308681672, 0.001: 0.3097534833869239}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 13, 1: 0, 2: 987}, 'n_both_nonempty': 987, 'n_ttest_run': 982, 'n_significant': {0.05: 120, 0.01: 13, 0.001: 0}, 'frac_significant': {0.05: 0.12219959266802444, 0.01: 0.013238289205702648, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 933, 'n_significant': {0.05: 510, 0.01: 390, 0.001: 289}, 'frac_significant': {0.05: 0.5466237942122186, 0.01: 0.4180064308681672, 0.001: 0.3097534833869239}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 13, 1: 0, 2: 987}, 'n_both_nonempty': 987, 'n_ttest_run': 982, 'n_significant': {0.05: 120, 0.01: 13, 0.001: 0}, 'frac_significant': {0.05: 0.12219959266802444, 0.01: 0.013238289205702648, 0.001: 0.0}}}}"
0,128,results/random_no_sirl_ts/random_no_sirl_ts_1786628614.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 953, 'n_significant': {0.05: 764, 0.01: 611, 0.001: 461}, 'frac_significant': {0.05: 0.8016789087093389, 0.01: 0.6411332633788038, 0.001: 0.4837355718782791}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 8, 1: 0, 2: 992}, 'n_both_nonempty': 992, 'n_ttest_run': 991, 'n_significant': {0.05: 152, 0.01: 33, 0.001: 0}, 'frac_significant': {0.05: 0.15338042381432895, 0.01: 0.033299697275479316, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 953, 'n_significant': {0.05: 764, 0.01: 611, 0.001: 461}, 'frac_significant': {0.05: 0.8016789087093389, 0.01: 0.6411332633788038, 0.001: 0.4837355718782791}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 8, 1: 0, 2: 992}, 'n_both_nonempty': 992, 'n_ttest_run': 991, 'n_significant': {0.05: 152, 0.01: 33, 0.001: 0}, 'frac_significant': {0.05: 0.15338042381432895, 0.01: 0.033299697275479316, 0.001: 0.0}}}}"
1,128,results/random_no_sirl_ts/random_no_sirl_ts_1786628622.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 829, 'n_significant': {0.05: 687, 0.01: 579, 0.001: 452}, 'frac_significant': {0.05: 0.8287092882991556, 0.01: 0.6984318455971049, 0.001: 0.5452352231604343}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 15, 1: 0, 2: 985}, 'n_both_nonempty': 985, 'n_ttest_run': 977, 'n_significant': {0.05: 216, 0.01: 45, 0.001: 0}, 'frac_significant': {0.05: 0.2210849539406346, 0.01: 0.04605936540429888, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 829, 'n_significant': {0.05: 687, 0.01: 579, 0.001: 452}, 'frac_significant': {0.05: 0.8287092882991556, 0.01: 0.6984318455971049, 0.001: 0.5452352231604343}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 15, 1: 0, 2: 985}, 'n_both_nonempty': 985, 'n_ttest_run': 977, 'n_significant': {0.05: 216, 0.01: 45, 0.001: 0}, 'frac_significant': {0.05: 0.2210849539406346, 0.01: 0.04605936540429888, 0.001: 0.0}}}}"
2,128,results/random_no_sirl_ts/random_no_sirl_ts_1786628629.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 889, 'n_significant': {0.05: 733, 0.01: 654, 0.001: 502}, 'frac_significant': {0.05: 0.8245219347581553, 0.01: 0.735658042744657, 0.001: 0.5646794150731158}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 7, 1: 0, 2: 993}, 'n_both_nonempty': 993, 'n_ttest_run': 986, 'n_significant': {0.05: 134, 0.01: 30, 0.001: 0}, 'frac_significant': {0.05: 0.1359026369168357, 0.01: 0.030425963488843813, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 889, 'n_significant': {0.05: 733, 0.01: 654, 0.001: 502}, 'frac_significant': {0.05: 0.8245219347581553, 0.01: 0.735658042744657, 0.001: 0.5646794150731158}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 7, 1: 0, 2: 993}, 'n_both_nonempty': 993, 'n_ttest_run': 986, 'n_significant': {0.05: 134, 0.01: 30, 0.001: 0}, 'frac_significant': {0.05: 0.1359026369168357, 0.01: 0.030425963488843813, 0.001: 0.0}}}}"
0,256,results/random_no_sirl_ts/random_no_sirl_ts_1786628637.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 964, 'n_significant': {0.05: 720, 0.01: 522, 0.001: 313}, 'frac_significant': {0.05: 0.7468879668049793, 0.01: 0.5414937759336099, 0.001: 0.32468879668049794}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 994, 'n_significant': {0.05: 137, 0.01: 29, 0.001: 0}, 'frac_significant': {0.05: 0.13782696177062373, 0.01: 0.029175050301810865, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 964, 'n_significant': {0.05: 720, 0.01: 522, 0.001: 313}, 'frac_significant': {0.05: 0.7468879668049793, 0.01: 0.5414937759336099, 0.001: 0.32468879668049794}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 994, 'n_significant': {0.05: 137, 0.01: 29, 0.001: 0}, 'frac_significant': {0.05: 0.13782696177062373, 0.01: 0.029175050301810865, 0.001: 0.0}}}}"
1,256,results/random_no_sirl_ts/random_no_sirl_ts_1786628644.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 849, 'n_significant': {0.05: 585, 0.01: 422, 0.001: 278}, 'frac_significant': {0.05: 0.6890459363957597, 0.01: 0.49705535924617195, 0.001: 0.32744405182567726}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 993, 'n_significant': {0.05: 154, 0.01: 20, 0.001: 0}, 'frac_significant': {0.05: 0.15508559919436052, 0.01: 0.02014098690835851, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 849, 'n_significant': {0.05: 585, 0.01: 422, 0.001: 278}, 'frac_significant': {0.05: 0.6890459363957597, 0.01: 0.49705535924617195, 0.001: 0.32744405182567726}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 993, 'n_significant': {0.05: 154, 0.01: 20, 0.001: 0}, 'frac_significant': {0.05: 0.15508559919436052, 0.01: 0.02014098690835851, 0.001: 0.0}}}}"
2,256,results/random_no_sirl_ts/random_no_sirl_ts_1786628652.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 895, 'n_significant': {0.05: 679, 0.01: 570, 0.001: 393}, 'frac_significant': {0.05: 0.758659217877095, 0.01: 0.6368715083798883, 0.001: 0.43910614525139663}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 990, 'n_significant': {0.05: 219, 0.01: 53, 0.001: 0}, 'frac_significant': {0.05: 0.22121212121212122, 0.01: 0.05353535353535353, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 895, 'n_significant': {0.05: 679, 0.01: 570, 0.001: 393}, 'frac_significant': {0.05: 0.758659217877095, 0.01: 0.6368715083798883, 0.001: 0.43910614525139663}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 990, 'n_significant': {0.05: 219, 0.01: 53, 0.001: 0}, 'frac_significant': {0.05: 0.22121212121212122, 0.01: 0.05353535353535353, 0.001: 0.0}}}}"
