seed,fbank_size,ckpt_path,query_sim_only,query
1,16,results/ljts/tversky_proj_1785775011.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 12, 1: 3, 2: 985}, 'n_both_nonempty': 985, 'n_ttest_run': 809, 'n_significant': {0.05: 336, 0.01: 243, 0.001: 162}, 'frac_significant': {0.05: 0.415327564894932, 0.01: 0.3003708281829419, 0.001: 0.20024721878862795}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 33, 1: 2, 2: 965}, 'n_both_nonempty': 965, 'n_ttest_run': 965, 'n_significant': {0.05: 77, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.07979274611398963, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 12, 1: 3, 2: 985}, 'n_both_nonempty': 985, 'n_ttest_run': 809, 'n_significant': {0.05: 336, 0.01: 243, 0.001: 162}, 'frac_significant': {0.05: 0.415327564894932, 0.01: 0.3003708281829419, 0.001: 0.20024721878862795}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 33, 1: 2, 2: 965}, 'n_both_nonempty': 965, 'n_ttest_run': 965, 'n_significant': {0.05: 77, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.07979274611398963, 0.01: 0.0, 0.001: 0.0}}}}"
2,16,results/ljts/tversky_proj_1785775016.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 3, 2: 995}, 'n_both_nonempty': 995, 'n_ttest_run': 888, 'n_significant': {0.05: 275, 0.01: 189, 0.001: 81}, 'frac_significant': {0.05: 0.3096846846846847, 0.01: 0.21283783783783783, 0.001: 0.09121621621621621}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 24, 1: 18, 2: 958}, 'n_both_nonempty': 958, 'n_ttest_run': 958, 'n_significant': {0.05: 87, 0.01: 2, 0.001: 0}, 'frac_significant': {0.05: 0.09081419624217119, 0.01: 0.0020876826722338203, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 3, 2: 995}, 'n_both_nonempty': 995, 'n_ttest_run': 888, 'n_significant': {0.05: 275, 0.01: 189, 0.001: 81}, 'frac_significant': {0.05: 0.3096846846846847, 0.01: 0.21283783783783783, 0.001: 0.09121621621621621}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 24, 1: 18, 2: 958}, 'n_both_nonempty': 958, 'n_ttest_run': 958, 'n_significant': {0.05: 87, 0.01: 2, 0.001: 0}, 'frac_significant': {0.05: 0.09081419624217119, 0.01: 0.0020876826722338203, 0.001: 0.0}}}}"
0,32,results/ljts/tversky_proj_1785775021.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 827, 'n_significant': {0.05: 391, 0.01: 270, 0.001: 151}, 'frac_significant': {0.05: 0.4727932285368803, 0.01: 0.3264812575574365, 0.001: 0.1825876662636034}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 8, 1: 0, 2: 992}, 'n_both_nonempty': 992, 'n_ttest_run': 991, 'n_significant': {0.05: 136, 0.01: 15, 0.001: 0}, 'frac_significant': {0.05: 0.13723511604439959, 0.01: 0.015136226034308779, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 827, 'n_significant': {0.05: 391, 0.01: 270, 0.001: 151}, 'frac_significant': {0.05: 0.4727932285368803, 0.01: 0.3264812575574365, 0.001: 0.1825876662636034}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 8, 1: 0, 2: 992}, 'n_both_nonempty': 992, 'n_ttest_run': 991, 'n_significant': {0.05: 136, 0.01: 15, 0.001: 0}, 'frac_significant': {0.05: 0.13723511604439959, 0.01: 0.015136226034308779, 0.001: 0.0}}}}"
1,32,results/ljts/tversky_proj_1785775027.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 12, 1: 0, 2: 988}, 'n_both_nonempty': 988, 'n_ttest_run': 847, 'n_significant': {0.05: 305, 0.01: 193, 0.001: 98}, 'frac_significant': {0.05: 0.3600944510035419, 0.01: 0.22786304604486424, 0.001: 0.11570247933884298}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 10, 1: 0, 2: 990}, 'n_both_nonempty': 990, 'n_ttest_run': 990, 'n_significant': {0.05: 97, 0.01: 8, 0.001: 0}, 'frac_significant': {0.05: 0.09797979797979799, 0.01: 0.00808080808080808, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 12, 1: 0, 2: 988}, 'n_both_nonempty': 988, 'n_ttest_run': 847, 'n_significant': {0.05: 305, 0.01: 193, 0.001: 98}, 'frac_significant': {0.05: 0.3600944510035419, 0.01: 0.22786304604486424, 0.001: 0.11570247933884298}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 10, 1: 0, 2: 990}, 'n_both_nonempty': 990, 'n_ttest_run': 990, 'n_significant': {0.05: 97, 0.01: 8, 0.001: 0}, 'frac_significant': {0.05: 0.09797979797979799, 0.01: 0.00808080808080808, 0.001: 0.0}}}}"
2,32,results/ljts/tversky_proj_1785775033.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 6, 1: 0, 2: 994}, 'n_both_nonempty': 994, 'n_ttest_run': 822, 'n_significant': {0.05: 361, 0.01: 240, 0.001: 114}, 'frac_significant': {0.05: 0.4391727493917275, 0.01: 0.291970802919708, 0.001: 0.1386861313868613}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 23, 1: 0, 2: 977}, 'n_both_nonempty': 977, 'n_ttest_run': 977, 'n_significant': {0.05: 101, 0.01: 4, 0.001: 0}, 'frac_significant': {0.05: 0.10337768679631525, 0.01: 0.0040941658137154556, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 6, 1: 0, 2: 994}, 'n_both_nonempty': 994, 'n_ttest_run': 822, 'n_significant': {0.05: 361, 0.01: 240, 0.001: 114}, 'frac_significant': {0.05: 0.4391727493917275, 0.01: 0.291970802919708, 0.001: 0.1386861313868613}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 23, 1: 0, 2: 977}, 'n_both_nonempty': 977, 'n_ttest_run': 977, 'n_significant': {0.05: 101, 0.01: 4, 0.001: 0}, 'frac_significant': {0.05: 0.10337768679631525, 0.01: 0.0040941658137154556, 0.001: 0.0}}}}"
0,64,results/ljts/tversky_proj_1785775038.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 844, 'n_significant': {0.05: 339, 0.01: 278, 0.001: 202}, 'frac_significant': {0.05: 0.40165876777251186, 0.01: 0.3293838862559242, 0.001: 0.23933649289099526}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 9, 1: 0, 2: 991}, 'n_both_nonempty': 991, 'n_ttest_run': 990, 'n_significant': {0.05: 151, 0.01: 44, 0.001: 0}, 'frac_significant': {0.05: 0.15252525252525254, 0.01: 0.044444444444444446, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 844, 'n_significant': {0.05: 339, 0.01: 278, 0.001: 202}, 'frac_significant': {0.05: 0.40165876777251186, 0.01: 0.3293838862559242, 0.001: 0.23933649289099526}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 9, 1: 0, 2: 991}, 'n_both_nonempty': 991, 'n_ttest_run': 990, 'n_significant': {0.05: 151, 0.01: 44, 0.001: 0}, 'frac_significant': {0.05: 0.15252525252525254, 0.01: 0.044444444444444446, 0.001: 0.0}}}}"
1,64,results/ljts/tversky_proj_1785775044.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 806, 'n_significant': {0.05: 353, 0.01: 300, 0.001: 232}, 'frac_significant': {0.05: 0.43796526054590573, 0.01: 0.37220843672456577, 0.001: 0.2878411910669975}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 16, 1: 0, 2: 984}, 'n_both_nonempty': 984, 'n_ttest_run': 984, 'n_significant': {0.05: 171, 0.01: 12, 0.001: 0}, 'frac_significant': {0.05: 0.17378048780487804, 0.01: 0.012195121951219513, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 806, 'n_significant': {0.05: 353, 0.01: 300, 0.001: 232}, 'frac_significant': {0.05: 0.43796526054590573, 0.01: 0.37220843672456577, 0.001: 0.2878411910669975}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 16, 1: 0, 2: 984}, 'n_both_nonempty': 984, 'n_ttest_run': 984, 'n_significant': {0.05: 171, 0.01: 12, 0.001: 0}, 'frac_significant': {0.05: 0.17378048780487804, 0.01: 0.012195121951219513, 0.001: 0.0}}}}"
2,64,results/ljts/tversky_proj_1785775049.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 825, 'n_significant': {0.05: 436, 0.01: 347, 0.001: 221}, 'frac_significant': {0.05: 0.5284848484848484, 0.01: 0.4206060606060606, 0.001: 0.2678787878787879}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 8, 1: 0, 2: 992}, 'n_both_nonempty': 992, 'n_ttest_run': 992, 'n_significant': {0.05: 128, 0.01: 14, 0.001: 0}, 'frac_significant': {0.05: 0.12903225806451613, 0.01: 0.014112903225806451, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 825, 'n_significant': {0.05: 436, 0.01: 347, 0.001: 221}, 'frac_significant': {0.05: 0.5284848484848484, 0.01: 0.4206060606060606, 0.001: 0.2678787878787879}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 8, 1: 0, 2: 992}, 'n_both_nonempty': 992, 'n_ttest_run': 992, 'n_significant': {0.05: 128, 0.01: 14, 0.001: 0}, 'frac_significant': {0.05: 0.12903225806451613, 0.01: 0.014112903225806451, 0.001: 0.0}}}}"
0,128,results/ljts/tversky_proj_1785775055.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 738, 'n_significant': {0.05: 290, 0.01: 203, 0.001: 111}, 'frac_significant': {0.05: 0.39295392953929537, 0.01: 0.2750677506775068, 0.001: 0.15040650406504066}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 6, 1: 0, 2: 994}, 'n_both_nonempty': 994, 'n_ttest_run': 993, 'n_significant': {0.05: 152, 0.01: 36, 0.001: 0}, 'frac_significant': {0.05: 0.15307150050352467, 0.01: 0.03625377643504532, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 738, 'n_significant': {0.05: 290, 0.01: 203, 0.001: 111}, 'frac_significant': {0.05: 0.39295392953929537, 0.01: 0.2750677506775068, 0.001: 0.15040650406504066}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 6, 1: 0, 2: 994}, 'n_both_nonempty': 994, 'n_ttest_run': 993, 'n_significant': {0.05: 152, 0.01: 36, 0.001: 0}, 'frac_significant': {0.05: 0.15307150050352467, 0.01: 0.03625377643504532, 0.001: 0.0}}}}"
1,128,results/ljts/tversky_proj_1785775060.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 723, 'n_significant': {0.05: 330, 0.01: 251, 0.001: 87}, 'frac_significant': {0.05: 0.45643153526970953, 0.01: 0.34716459197787, 0.001: 0.12033195020746888}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 5, 1: 0, 2: 995}, 'n_both_nonempty': 995, 'n_ttest_run': 993, 'n_significant': {0.05: 184, 0.01: 38, 0.001: 0}, 'frac_significant': {0.05: 0.18529707955689828, 0.01: 0.038267875125881166, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 723, 'n_significant': {0.05: 330, 0.01: 251, 0.001: 87}, 'frac_significant': {0.05: 0.45643153526970953, 0.01: 0.34716459197787, 0.001: 0.12033195020746888}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 5, 1: 0, 2: 995}, 'n_both_nonempty': 995, 'n_ttest_run': 993, 'n_significant': {0.05: 184, 0.01: 38, 0.001: 0}, 'frac_significant': {0.05: 0.18529707955689828, 0.01: 0.038267875125881166, 0.001: 0.0}}}}"
2,128,results/ljts/tversky_proj_1785775066.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 814, 'n_significant': {0.05: 446, 0.01: 317, 0.001: 177}, 'frac_significant': {0.05: 0.547911547911548, 0.01: 0.3894348894348894, 0.001: 0.21744471744471744}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 994, 'n_significant': {0.05: 142, 0.01: 22, 0.001: 0}, 'frac_significant': {0.05: 0.14285714285714285, 0.01: 0.022132796780684104, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 814, 'n_significant': {0.05: 446, 0.01: 317, 0.001: 177}, 'frac_significant': {0.05: 0.547911547911548, 0.01: 0.3894348894348894, 0.001: 0.21744471744471744}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 994, 'n_significant': {0.05: 142, 0.01: 22, 0.001: 0}, 'frac_significant': {0.05: 0.14285714285714285, 0.01: 0.022132796780684104, 0.001: 0.0}}}}"
0,256,results/ljts/tversky_proj_1785775071.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 850, 'n_significant': {0.05: 379, 0.01: 256, 0.001: 135}, 'frac_significant': {0.05: 0.44588235294117645, 0.01: 0.30117647058823527, 0.001: 0.1588235294117647}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 996, 'n_significant': {0.05: 126, 0.01: 20, 0.001: 0}, 'frac_significant': {0.05: 0.12650602409638553, 0.01: 0.020080321285140562, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 850, 'n_significant': {0.05: 379, 0.01: 256, 0.001: 135}, 'frac_significant': {0.05: 0.44588235294117645, 0.01: 0.30117647058823527, 0.001: 0.1588235294117647}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 996, 'n_significant': {0.05: 126, 0.01: 20, 0.001: 0}, 'frac_significant': {0.05: 0.12650602409638553, 0.01: 0.020080321285140562, 0.001: 0.0}}}}"
1,256,results/ljts/tversky_proj_1785775077.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 795, 'n_significant': {0.05: 339, 0.01: 163, 0.001: 89}, 'frac_significant': {0.05: 0.42641509433962266, 0.01: 0.2050314465408805, 0.001: 0.1119496855345912}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 996, 'n_significant': {0.05: 158, 0.01: 21, 0.001: 0}, 'frac_significant': {0.05: 0.15863453815261044, 0.01: 0.02108433734939759, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 795, 'n_significant': {0.05: 339, 0.01: 163, 0.001: 89}, 'frac_significant': {0.05: 0.42641509433962266, 0.01: 0.2050314465408805, 0.001: 0.1119496855345912}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 996, 'n_significant': {0.05: 158, 0.01: 21, 0.001: 0}, 'frac_significant': {0.05: 0.15863453815261044, 0.01: 0.02108433734939759, 0.001: 0.0}}}}"
2,256,results/ljts/tversky_proj_1785775083.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 801, 'n_significant': {0.05: 364, 0.01: 230, 0.001: 138}, 'frac_significant': {0.05: 0.4544319600499376, 0.01: 0.28714107365792757, 0.001: 0.17228464419475656}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 7, 1: 0, 2: 993}, 'n_both_nonempty': 993, 'n_ttest_run': 993, 'n_significant': {0.05: 140, 0.01: 24, 0.001: 0}, 'frac_significant': {0.05: 0.14098690835850958, 0.01: 0.02416918429003021, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 801, 'n_significant': {0.05: 364, 0.01: 230, 0.001: 138}, 'frac_significant': {0.05: 0.4544319600499376, 0.01: 0.28714107365792757, 0.001: 0.17228464419475656}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 7, 1: 0, 2: 993}, 'n_both_nonempty': 993, 'n_ttest_run': 993, 'n_significant': {0.05: 140, 0.01: 24, 0.001: 0}, 'frac_significant': {0.05: 0.14098690835850958, 0.01: 0.02416918429003021, 0.001: 0.0}}}}"
