seed,fbank_size,ckpt_path,query_sim_only,query
1,16,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766164.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 4, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 823, 'n_significant': {0.05: 150, 0.01: 85, 0.001: 44}, 'frac_significant': {0.05: 0.1822600243013366, 0.01: 0.10328068043742406, 0.001: 0.053462940461725394}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 7, 1: 20, 2: 973}, 'n_both_nonempty': 973, 'n_ttest_run': 973, 'n_significant': {0.05: 92, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.09455292908530319, 0.01: 0.0051387461459403904, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 4, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 823, 'n_significant': {0.05: 150, 0.01: 85, 0.001: 44}, 'frac_significant': {0.05: 0.1822600243013366, 0.01: 0.10328068043742406, 0.001: 0.053462940461725394}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 7, 1: 20, 2: 973}, 'n_both_nonempty': 973, 'n_ttest_run': 973, 'n_significant': {0.05: 92, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.09455292908530319, 0.01: 0.0051387461459403904, 0.001: 0.0}}}}"
2,16,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766169.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 35, 2: 965}, 'n_both_nonempty': 965, 'n_ttest_run': 900, 'n_significant': {0.05: 212, 0.01: 100, 0.001: 58}, 'frac_significant': {0.05: 0.23555555555555555, 0.01: 0.1111111111111111, 0.001: 0.06444444444444444}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 44, 2: 955}, 'n_both_nonempty': 955, 'n_ttest_run': 951, 'n_significant': {0.05: 141, 0.01: 26, 0.001: 0}, 'frac_significant': {0.05: 0.14826498422712933, 0.01: 0.027339642481598318, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 35, 2: 965}, 'n_both_nonempty': 965, 'n_ttest_run': 900, 'n_significant': {0.05: 212, 0.01: 100, 0.001: 58}, 'frac_significant': {0.05: 0.23555555555555555, 0.01: 0.1111111111111111, 0.001: 0.06444444444444444}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 44, 2: 955}, 'n_both_nonempty': 955, 'n_ttest_run': 951, 'n_significant': {0.05: 141, 0.01: 26, 0.001: 0}, 'frac_significant': {0.05: 0.14826498422712933, 0.01: 0.027339642481598318, 0.001: 0.0}}}}"
0,32,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766175.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 691, 'n_significant': {0.05: 235, 0.01: 167, 0.001: 105}, 'frac_significant': {0.05: 0.34008683068017365, 0.01: 0.24167872648335745, 0.001: 0.15195369030390737}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 997, 'n_significant': {0.05: 82, 0.01: 3, 0.001: 0}, 'frac_significant': {0.05: 0.08224674022066199, 0.01: 0.003009027081243731, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 691, 'n_significant': {0.05: 235, 0.01: 167, 0.001: 105}, 'frac_significant': {0.05: 0.34008683068017365, 0.01: 0.24167872648335745, 0.001: 0.15195369030390737}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 997, 'n_significant': {0.05: 82, 0.01: 3, 0.001: 0}, 'frac_significant': {0.05: 0.08224674022066199, 0.01: 0.003009027081243731, 0.001: 0.0}}}}"
1,32,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766180.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 841, 'n_significant': {0.05: 192, 0.01: 124, 0.001: 70}, 'frac_significant': {0.05: 0.22829964328180738, 0.01: 0.14744351961950058, 0.001: 0.08323424494649227}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 1, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 996, 'n_significant': {0.05: 141, 0.01: 19, 0.001: 0}, 'frac_significant': {0.05: 0.14156626506024098, 0.01: 0.019076305220883535, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 841, 'n_significant': {0.05: 192, 0.01: 124, 0.001: 70}, 'frac_significant': {0.05: 0.22829964328180738, 0.01: 0.14744351961950058, 0.001: 0.08323424494649227}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 1, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 996, 'n_significant': {0.05: 141, 0.01: 19, 0.001: 0}, 'frac_significant': {0.05: 0.14156626506024098, 0.01: 0.019076305220883535, 0.001: 0.0}}}}"
2,32,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766185.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 2, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 787, 'n_significant': {0.05: 252, 0.01: 182, 0.001: 110}, 'frac_significant': {0.05: 0.3202033036848793, 0.01: 0.2312579415501906, 0.001: 0.1397712833545108}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 2, 1: 1, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 997, 'n_significant': {0.05: 116, 0.01: 12, 0.001: 0}, 'frac_significant': {0.05: 0.11634904714142427, 0.01: 0.012036108324974924, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 2, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 787, 'n_significant': {0.05: 252, 0.01: 182, 0.001: 110}, 'frac_significant': {0.05: 0.3202033036848793, 0.01: 0.2312579415501906, 0.001: 0.1397712833545108}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 2, 1: 1, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 997, 'n_significant': {0.05: 116, 0.01: 12, 0.001: 0}, 'frac_significant': {0.05: 0.11634904714142427, 0.01: 0.012036108324974924, 0.001: 0.0}}}}"
0,64,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766190.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 924, 'n_significant': {0.05: 233, 0.01: 94, 0.001: 58}, 'frac_significant': {0.05: 0.25216450216450215, 0.01: 0.10173160173160173, 0.001: 0.06277056277056277}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 998, 'n_significant': {0.05: 155, 0.01: 29, 0.001: 0}, 'frac_significant': {0.05: 0.15531062124248496, 0.01: 0.02905811623246493, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 924, 'n_significant': {0.05: 233, 0.01: 94, 0.001: 58}, 'frac_significant': {0.05: 0.25216450216450215, 0.01: 0.10173160173160173, 0.001: 0.06277056277056277}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 998, 'n_significant': {0.05: 155, 0.01: 29, 0.001: 0}, 'frac_significant': {0.05: 0.15531062124248496, 0.01: 0.02905811623246493, 0.001: 0.0}}}}"
1,64,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766196.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 811, 'n_significant': {0.05: 208, 0.01: 117, 0.001: 65}, 'frac_significant': {0.05: 0.2564734895191122, 0.01: 0.1442663378545006, 0.001: 0.08014796547472257}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 998, 'n_significant': {0.05: 86, 0.01: 9, 0.001: 0}, 'frac_significant': {0.05: 0.08617234468937876, 0.01: 0.009018036072144289, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 811, 'n_significant': {0.05: 208, 0.01: 117, 0.001: 65}, 'frac_significant': {0.05: 0.2564734895191122, 0.01: 0.1442663378545006, 0.001: 0.08014796547472257}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 2, 1: 0, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 998, 'n_significant': {0.05: 86, 0.01: 9, 0.001: 0}, 'frac_significant': {0.05: 0.08617234468937876, 0.01: 0.009018036072144289, 0.001: 0.0}}}}"
2,64,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766201.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 951, 'n_significant': {0.05: 344, 0.01: 217, 0.001: 126}, 'frac_significant': {0.05: 0.3617245005257624, 0.01: 0.22818086225026288, 0.001: 0.13249211356466878}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 998, 'n_significant': {0.05: 200, 0.01: 40, 0.001: 0}, 'frac_significant': {0.05: 0.20040080160320642, 0.01: 0.04008016032064128, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 951, 'n_significant': {0.05: 344, 0.01: 217, 0.001: 126}, 'frac_significant': {0.05: 0.3617245005257624, 0.01: 0.22818086225026288, 0.001: 0.13249211356466878}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 998, 'n_significant': {0.05: 200, 0.01: 40, 0.001: 0}, 'frac_significant': {0.05: 0.20040080160320642, 0.01: 0.04008016032064128, 0.001: 0.0}}}}"
0,128,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766206.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 939, 'n_significant': {0.05: 409, 0.01: 284, 0.001: 221}, 'frac_significant': {0.05: 0.4355697550585729, 0.01: 0.30244941427050054, 0.001: 0.23535676251331203}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 999, 'n_significant': {0.05: 95, 0.01: 11, 0.001: 0}, 'frac_significant': {0.05: 0.09509509509509509, 0.01: 0.011011011011011011, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 939, 'n_significant': {0.05: 409, 0.01: 284, 0.001: 221}, 'frac_significant': {0.05: 0.4355697550585729, 0.01: 0.30244941427050054, 0.001: 0.23535676251331203}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 999, 'n_significant': {0.05: 95, 0.01: 11, 0.001: 0}, 'frac_significant': {0.05: 0.09509509509509509, 0.01: 0.011011011011011011, 0.001: 0.0}}}}"
1,128,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766212.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 881, 'n_significant': {0.05: 464, 0.01: 232, 0.001: 104}, 'frac_significant': {0.05: 0.5266742338251986, 0.01: 0.2633371169125993, 0.001: 0.11804767309875142}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 998, 'n_significant': {0.05: 145, 0.01: 19, 0.001: 0}, 'frac_significant': {0.05: 0.14529058116232466, 0.01: 0.01903807615230461, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 881, 'n_significant': {0.05: 464, 0.01: 232, 0.001: 104}, 'frac_significant': {0.05: 0.5266742338251986, 0.01: 0.2633371169125993, 0.001: 0.11804767309875142}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 998, 'n_significant': {0.05: 145, 0.01: 19, 0.001: 0}, 'frac_significant': {0.05: 0.14529058116232466, 0.01: 0.01903807615230461, 0.001: 0.0}}}}"
2,128,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766218.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 826, 'n_significant': {0.05: 306, 0.01: 197, 0.001: 105}, 'frac_significant': {0.05: 0.3704600484261501, 0.01: 0.23849878934624696, 0.001: 0.1271186440677966}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 102, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.102, 0.01: 0.005, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 826, 'n_significant': {0.05: 306, 0.01: 197, 0.001: 105}, 'frac_significant': {0.05: 0.3704600484261501, 0.01: 0.23849878934624696, 0.001: 0.1271186440677966}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 102, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.102, 0.01: 0.005, 0.001: 0.0}}}}"
0,256,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766223.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 915, 'n_significant': {0.05: 417, 0.01: 256, 0.001: 156}, 'frac_significant': {0.05: 0.4557377049180328, 0.01: 0.2797814207650273, 0.001: 0.17049180327868851}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 172, 0.01: 18, 0.001: 0}, 'frac_significant': {0.05: 0.172, 0.01: 0.018, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 915, 'n_significant': {0.05: 417, 0.01: 256, 0.001: 156}, 'frac_significant': {0.05: 0.4557377049180328, 0.01: 0.2797814207650273, 0.001: 0.17049180327868851}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 172, 0.01: 18, 0.001: 0}, 'frac_significant': {0.05: 0.172, 0.01: 0.018, 0.001: 0.0}}}}"
1,256,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766229.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 887, 'n_significant': {0.05: 413, 0.01: 244, 0.001: 150}, 'frac_significant': {0.05: 0.46561443066516345, 0.01: 0.2750845546786922, 0.001: 0.16910935738444194}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 999, 'n_significant': {0.05: 213, 0.01: 22, 0.001: 0}, 'frac_significant': {0.05: 0.2132132132132132, 0.01: 0.022022022022022022, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 887, 'n_significant': {0.05: 413, 0.01: 244, 0.001: 150}, 'frac_significant': {0.05: 0.46561443066516345, 0.01: 0.2750845546786922, 0.001: 0.16910935738444194}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 999, 'n_significant': {0.05: 213, 0.01: 22, 0.001: 0}, 'frac_significant': {0.05: 0.2132132132132132, 0.01: 0.022022022022022022, 0.001: 0.0}}}}"
2,256,results/literally_just_tversky_sim_gridrobot_laptop_ONLY/tversky_proj_1785766235.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 919, 'n_significant': {0.05: 510, 0.01: 337, 0.001: 188}, 'frac_significant': {0.05: 0.5549510337323177, 0.01: 0.36670293797606096, 0.001: 0.2045701849836779}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 998, 'n_significant': {0.05: 151, 0.01: 22, 0.001: 0}, 'frac_significant': {0.05: 0.15130260521042085, 0.01: 0.022044088176352707, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 919, 'n_significant': {0.05: 510, 0.01: 337, 0.001: 188}, 'frac_significant': {0.05: 0.5549510337323177, 0.01: 0.36670293797606096, 0.001: 0.2045701849836779}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 998, 'n_significant': {0.05: 151, 0.01: 22, 0.001: 0}, 'frac_significant': {0.05: 0.15130260521042085, 0.01: 0.022044088176352707, 0.001: 0.0}}}}"
